,food_id,flavor_name,food_name,orig_content,flavor_group,normalized
2805,701,diphenyl oxide,Other candy,1457.0,green,0.09119
2812,704,diphenyl oxide,Other animal fat,340.0,green,0.12057
2818,707,diphenyl oxide,Cocoa powder,3653.0,green,0.08863
2828,709,diphenyl oxide,Chocolate,2197.0,green,0.08552
2835,710,diphenyl oxide,Hot chocolate,1956.0,green,0.13441
2842,711,diphenyl oxide,Dried milk,16536.0,green,0.13876
2848,712,diphenyl oxide,Milk (Other mammals),1003.0,green,0.14653
2854,713,diphenyl oxide,Kefir,340.0,green,0.15639
2860,714,diphenyl oxide,Buttermilk,2792.0,green,0.14186
2866,715,diphenyl oxide,Other fermented milk,700.0,green,0.15535
2872,716,diphenyl oxide,Soy sauce,1218.0,green,0.11803
2878,717,diphenyl oxide,Miso,352.0,green,0.11961
2884,718,diphenyl oxide,Tofu,8329.0,green,0.1215
2891,722,diphenyl oxide,Roe,3527.0,green,0.14376
2897,723,diphenyl oxide,Cichlidae (Tilapia),1550.0,green,0.1061
2903,724,diphenyl oxide,Icing,332.0,green,0.09467
2910,725,diphenyl oxide,Snack bar,9189.0,green,0.12341
2917,728,diphenyl oxide,Burrito,3256.0,green,0.10281
2923,729,diphenyl oxide,Hamburger,12908.0,green,0.08717
2929,730,diphenyl oxide,Baked beans,1063.0,green,0.099
2935,731,diphenyl oxide,Chili,635.0,green,0.0877
2941,732,diphenyl oxide,Taco,1815.0,green,0.10644
2947,733,diphenyl oxide,Tortilla,1410.0,green,0.11293
2953,734,diphenyl oxide,Nachos,1650.0,green,0.12062
2959,735,diphenyl oxide,Processed cheese,7257.0,green,0.13916
2965,736,diphenyl oxide,Salad,1304.0,green,0.11291
2971,737,diphenyl oxide,Cream substitute,556.0,green,0.14083
2978,739,diphenyl oxide,Topping,797.0,green,0.14629
2984,740,diphenyl oxide,Sweet custard,903.0,green,0.13408
2990,742,diphenyl oxide,Egg roll,829.0,green,0.09077
2996,743,diphenyl oxide,Heart of palm,49.0,green,0.08734
3002,744,diphenyl oxide,Popcorn,3842.0,green,0.1247
3008,745,diphenyl oxide,Potato chip,3133.0,green,0.1395
3014,746,diphenyl oxide,Tortilla chip,2111.0,green,0.13413
3020,747,diphenyl oxide,Corn chip,2128.0,green,0.12368
3026,749,diphenyl oxide,Stew,750.0,green,0.08642
3032,750,diphenyl oxide,Gelatin dessert,808.0,green,0.0067
3038,751,diphenyl oxide,Junket,676.0,green,0.11967
3045,752,diphenyl oxide,Falafel,339.0,green,0.09849
3051,754,diphenyl oxide,Other frozen dessert,120.0,green,0.08276
3058,755,diphenyl oxide,Lasagna,479.0,green,0.09028
3064,757,diphenyl oxide,Pancake,3238.0,green,0.11375
3070,759,diphenyl oxide,Pudding,2586.0,green,0.12562
3077,760,diphenyl oxide,Waffle,902.0,green,0.09143
3084,761,diphenyl oxide,Soy milk,291.0,green,0.12399
3091,762,diphenyl oxide,Meatloaf,5646.0,green,0.09879
3099,765,diphenyl oxide,Couscous,435.0,green,0.10145
3105,766,diphenyl oxide,Bulgur,448.0,green,0.10361
3111,767,diphenyl oxide,Coffee substitute,278.0,green,0.11845
3118,769,diphenyl oxide,Chimichanga,1261.0,green,0.09704
3124,770,diphenyl oxide,Semolina,1086.0,green,0.09348
3130,771,diphenyl oxide,Tapioca pearl,2.0,green,0.07407
3136,772,diphenyl oxide,Tostada,1045.0,green,0.11092
3142,774,diphenyl oxide,Baked potato,938.0,green,0.13379
3148,775,diphenyl oxide,Hot dog,914.0,green,0.08794
3154,776,diphenyl oxide,Spread,2198.0,green,0.10209
3160,777,diphenyl oxide,Enchilada,790.0,green,0.11562
3166,778,diphenyl oxide,Egg substitute,456.0,green,0.12999
3172,779,diphenyl oxide,Nutritional drink,150.0,green,0.11971
3179,780,diphenyl oxide,Other sandwich,5949.0,green,0.09575
3185,781,diphenyl oxide,Ketchup,132.0,green,0.09244
3192,782,diphenyl oxide,Breakfast sandwich,8818.0,green,0.11658
3198,784,diphenyl oxide,Macaroni and cheese,1880.0,green,0.09634
3204,785,diphenyl oxide,Butterfat,14.0,green,0.14286
3210,787,diphenyl oxide,Hushpuppy,289.0,green,0.12398
3216,789,diphenyl oxide,Relish,51.0,green,0.0941
3222,790,diphenyl oxide,Other fruit product,192.0,green,0.13994
3228,793,diphenyl oxide,Vegetarian food,3174.0,green,0.12109
3234,795,diphenyl oxide,Cold cut,5130.0,green,0.09548
3240,796,diphenyl oxide,Mixed nuts,5342.0,green,0.12251
3246,803,diphenyl oxide,Phyllo dough,215.0,green,0.10914
3252,805,diphenyl oxide,Pie crust,2160.0,green,0.09183
3259,806,diphenyl oxide,Pie filling,5.0,green,0.07143
3265,807,diphenyl oxide,Pie,2985.0,green,0.11602
3272,810,diphenyl oxide,Ice cream cone,439.0,green,0.09975
3279,812,diphenyl oxide,Cracker,10193.0,green,0.10317
3285,815,diphenyl oxide,Natto,556.0,green,0.09989
3291,816,diphenyl oxide,Ravioli,228.0,green,0.10133
3297,818,diphenyl oxide,Other pasta dish,133.0,green,0.04845
3303,819,diphenyl oxide,Succotash,1137.0,green,0.11871
3309,820,diphenyl oxide,Tamale,506.0,green,0.09638
3315,824,diphenyl oxide,Evaporated milk,1351.0,green,0.13912
3321,829,diphenyl oxide,Pita bread,806.0,green,0.10351
3327,831,diphenyl oxide,Bagel,2732.0,green,0.10367
3333,832,diphenyl oxide,Other bread product,2834.0,green,0.10177
3339,835,diphenyl oxide,French toast,991.0,green,0.11721
3345,836,diphenyl oxide,Wheat bread,9084.0,green,0.09283
3351,837,diphenyl oxide,Rye bread,2726.0,green,0.0857
3359,838,diphenyl oxide,Oat bread,2622.0,green,0.12433
3365,839,diphenyl oxide,Potato bread,213.0,green,0.12137
3371,840,diphenyl oxide,Cornbread,1019.0,green,0.12138
3377,841,diphenyl oxide,Corn grits,1780.0,green,0.11627
3383,842,diphenyl oxide,Multigrain bread,492.0,green,0.10061
3389,843,diphenyl oxide,Rice bread,566.0,green,0.10785
3395,845,diphenyl oxide,Raisin bread,630.0,green,0.09733
3401,846,diphenyl oxide,Wonton wrapper,273.0,green,0.10221
3407,848,diphenyl oxide,Trail mix,2086.0,green,0.12754
3413,850,diphenyl oxide,Fruit-flavor drink,148.0,green,0.13479
3420,854,diphenyl oxide,Frozen yogurt,359.0,green,0.12333
3427,855,diphenyl oxide,Milkshake,782.0,green,0.13055
3435,858,diphenyl oxide,Pupusa,911.0,green,0.10033
3441,859,diphenyl oxide,Empanada,306.0,green,0.08916
3447,860,diphenyl oxide,Arepa,154.0,green,0.09189
3453,862,diphenyl oxide,Gefilte fish,380.0,green,0.12418
3459,865,diphenyl oxide,Other dish,9614.0,green,0.11328
3466,866,diphenyl oxide,Pot pie,370.0,green,0.09245
3472,867,diphenyl oxide,Stuffing,179.0,green,0.09198
3478,868,diphenyl oxide,Edible shell,517.0,green,0.11453
3486,871,diphenyl oxide,Condensed milk,382.0,green,0.13921
3492,872,diphenyl oxide,Margarine,357.0,green,0.15388
3498,873,diphenyl oxide,Margarine-like spread,57.0,green,0.14214
3504,874,diphenyl oxide,Hummus,134.0,green,0.10493
3510,876,diphenyl oxide,Potato puffs,149.0,green,0.12458
3516,877,diphenyl oxide,Potato gratin,702.0,green,0.1389
3522,878,diphenyl oxide,Milk substitute,100.0,green,0.15314
3528,880,diphenyl oxide,Soft-necked garlic,137.7,green,0.10305
3534,881,diphenyl oxide,Cabbage,150.85,green,0.04774
3541,906,diphenyl oxide,Sunburst squash (pattypan squash),5304.05,green,0.12383
3548,907,diphenyl oxide,Green zucchini,718.06,green,0.11741
3556,908,diphenyl oxide,Yellow zucchini,703.1999999999999,green,0.11154
3564,909,diphenyl oxide,Green bell pepper,691.15,green,0.08683
3575,910,diphenyl oxide,Yellow bell pepper,189.12,green,0.08861
3583,911,diphenyl oxide,Orange bell pepper,166.93,green,0.07419
3590,912,diphenyl oxide,Red bell pepper,19713.16914667,green,0.09211
3598,913,diphenyl oxide,Italian sweet red pepper,514.0,green,0.08637
3607,914,diphenyl oxide,Yellow wax bean,1553.2,green,0.09941
3617,915,diphenyl oxide,Green bean,556.82,green,0.08847
3625,916,diphenyl oxide,Saskatoon berry,9.1,green,0.06431
3630,917,diphenyl oxide,Nanking cherry,21.2,green,0.07343
3635,918,diphenyl oxide,Japanese pumpkin,4994.3,green,0.12489
3642,919,diphenyl oxide,White cabbage,239.7,green,0.05073
3650,920,diphenyl oxide,Romaine lettuce,127.3,green,0.07912
3659,921,diphenyl oxide,"Cow milk, pasteurized, vitamin A + D added, 0% fat",170.0,green,0.14334
3665,922,diphenyl oxide,"Cow milk, pasteurized, vitamin A + D added, 1% fat",170.0,green,0.14346
3671,923,diphenyl oxide,"Cow milk, pasteurized, vitamin A + D added, 2% fat",167.0,green,0.14372
3677,924,diphenyl oxide,"Cow milk, pasteurized, vitamin D added, 3.25% fat",159.0,green,0.14337
3684,939,diphenyl oxide,Black tea,3.0,green,0.01614
3693,940,diphenyl oxide,Green tea,3.0,green,0.01614
3704,943,cookedvegetable,Red wine,8.39,green,0.00959
3707,949,cookedvegetable,White wine,0.073,green,2e-05
3708,949,diphenyl oxide,White wine,65.6,green,0.01681
3718,985,diphenyl oxide,Sour cream,137.0,green,0.1529
3724,1019,diphenyl oxide,White bread,4378.0,green,0.10537
3732,1023,diphenyl oxide,Taco shell,517.0,green,0.11453
