,source_id,food_id,flavor_name,food_name,orig_content,flavor_group,normalized
2904,556,749,ketone,Stew,1665.0,chemical,0.19184
2905,570,749,lemon peel,Stew,1527.0,fruity,0.17594
2906,446,750,diphenyl oxide,Gelatin dessert,808.0,green,0.0067
2907,465,750,everlasting,Gelatin dessert,5550.0,floral,0.04605
2908,474,750,feta cheese,Gelatin dessert,9226.0,milky,0.07655
2909,484,750,foliage,Gelatin dessert,50794.0,floral,0.42147
2910,556,750,ketone,Gelatin dessert,21353.0,chemical,0.17718
2911,570,750,lemon peel,Gelatin dessert,32784.0,fruity,0.27203
2912,446,751,diphenyl oxide,Junket,676.0,green,0.11967
2913,455,751,dusty,Junket,508.0,smoky,0.08993
2914,465,751,everlasting,Junket,965.0,floral,0.17083
2915,474,751,feta cheese,Junket,1100.0,milky,0.19472
2916,484,751,foliage,Junket,478.0,floral,0.08462
2917,556,751,ketone,Junket,576.0,chemical,0.10196
2918,570,751,lemon peel,Junket,1346.0,fruity,0.23827
2919,446,752,diphenyl oxide,Falafel,339.0,green,0.09849
2920,465,752,everlasting,Falafel,562.0,floral,0.16328
2921,474,752,feta cheese,Falafel,856.0,milky,0.24869
2922,484,752,foliage,Falafel,567.0,floral,0.16473
2923,556,752,ketone,Falafel,573.0,chemical,0.16647
2924,570,752,lemon peel,Falafel,545.0,fruity,0.15834
2925,446,754,diphenyl oxide,Other frozen dessert,120.0,green,0.08276
2926,455,754,dusty,Other frozen dessert,450.0,smoky,0.31034
2927,465,754,everlasting,Other frozen dessert,180.0,floral,0.12414
2928,474,754,feta cheese,Other frozen dessert,250.0,milky,0.17241
2929,484,754,foliage,Other frozen dessert,70.0,floral,0.04828
2930,556,754,ketone,Other frozen dessert,110.0,chemical,0.07586
2931,570,754,lemon peel,Other frozen dessert,270.0,fruity,0.18621
2932,446,755,diphenyl oxide,Lasagna,479.0,green,0.09028
2933,465,755,everlasting,Lasagna,598.0,floral,0.1127
2934,474,755,feta cheese,Lasagna,655.0,milky,0.12345
2935,484,755,foliage,Lasagna,308.0,floral,0.05805
2936,556,755,ketone,Lasagna,422.0,chemical,0.07953
2937,570,755,lemon peel,Lasagna,2844.0,fruity,0.536
2938,446,757,diphenyl oxide,Pancake,3238.0,green,0.11375
2939,465,757,everlasting,Pancake,4953.0,floral,0.174
2940,474,757,feta cheese,Pancake,4094.0,milky,0.14383
2941,484,757,foliage,Pancake,3579.0,floral,0.12573
2942,556,757,ketone,Pancake,3997.0,chemical,0.14042
2943,570,757,lemon peel,Pancake,8604.0,fruity,0.30227
2944,446,759,diphenyl oxide,Pudding,2586.0,green,0.12562
2945,455,759,dusty,Pudding,2026.0,smoky,0.09842
2946,465,759,everlasting,Pudding,3574.0,floral,0.17361
2947,474,759,feta cheese,Pudding,4008.0,milky,0.1947
2948,484,759,foliage,Pudding,1197.0,floral,0.05815
2949,556,759,ketone,Pudding,1911.0,chemical,0.09283
2950,570,759,lemon peel,Pudding,5284.0,fruity,0.25668
2951,446,760,diphenyl oxide,Waffle,902.0,green,0.09143
2952,455,760,dusty,Waffle,89.0,smoky,0.00902
2953,465,760,everlasting,Waffle,1738.0,floral,0.17616
2954,474,760,feta cheese,Waffle,1600.0,milky,0.16217
2955,484,760,foliage,Waffle,1135.0,floral,0.11504
2956,556,760,ketone,Waffle,1335.0,chemical,0.13531
2957,570,760,lemon peel,Waffle,3067.0,fruity,0.31087
2958,446,761,diphenyl oxide,Soy milk,291.0,green,0.12399
2959,455,761,dusty,Soy milk,84.0,smoky,0.03579
2960,465,761,everlasting,Soy milk,382.0,floral,0.16276
2961,474,761,feta cheese,Soy milk,430.0,milky,0.18321
2962,484,761,foliage,Soy milk,337.0,floral,0.14359
2963,556,761,ketone,Soy milk,341.0,chemical,0.14529
2964,570,761,lemon peel,Soy milk,482.0,fruity,0.20537
2965,446,762,diphenyl oxide,Meatloaf,5646.0,green,0.09879
2966,465,762,everlasting,Meatloaf,8195.0,floral,0.1434
2967,474,762,feta cheese,Meatloaf,14242.0,milky,0.24921
2968,484,762,foliage,Meatloaf,9868.0,floral,0.17267
2969,556,762,ketone,Meatloaf,9755.0,chemical,0.17069
2970,570,762,lemon peel,Meatloaf,9443.0,fruity,0.16523
2971,446,765,diphenyl oxide,Couscous,435.0,green,0.10145
2972,465,765,everlasting,Couscous,706.0,floral,0.16465
2973,474,765,feta cheese,Couscous,318.0,milky,0.07416
2974,484,765,foliage,Couscous,523.0,floral,0.12197
2975,556,765,ketone,Couscous,485.0,chemical,0.11311
2976,570,765,lemon peel,Couscous,1821.0,fruity,0.42467
2977,446,766,diphenyl oxide,Bulgur,448.0,green,0.10361
2978,465,766,everlasting,Bulgur,693.0,floral,0.16027
2979,474,766,feta cheese,Bulgur,424.0,milky,0.09806
2980,484,766,foliage,Bulgur,619.0,floral,0.14315
2981,556,766,ketone,Bulgur,545.0,chemical,0.12604
2982,570,766,lemon peel,Bulgur,1595.0,fruity,0.36887
2983,446,767,diphenyl oxide,Coffee substitute,278.0,green,0.11845
2984,465,767,everlasting,Coffee substitute,419.0,floral,0.17853
2985,474,767,feta cheese,Coffee substitute,329.0,milky,0.14018
2986,484,767,foliage,Coffee substitute,390.0,floral,0.16617
2987,556,767,ketone,Coffee substitute,356.0,chemical,0.15168
2988,570,767,lemon peel,Coffee substitute,575.0,fruity,0.24499
2989,446,769,diphenyl oxide,Chimichanga,1261.0,green,0.09704
2990,465,769,everlasting,Chimichanga,1879.0,floral,0.14459
2991,474,769,feta cheese,Chimichanga,2632.0,milky,0.20254
2992,484,769,foliage,Chimichanga,2308.0,floral,0.17761
2993,556,769,ketone,Chimichanga,2092.0,chemical,0.16098
2994,570,769,lemon peel,Chimichanga,2823.0,fruity,0.21724
2995,446,770,diphenyl oxide,Semolina,1086.0,green,0.09348
2996,465,770,everlasting,Semolina,1980.0,floral,0.17043
2997,474,770,feta cheese,Semolina,716.0,milky,0.06163
2998,484,770,foliage,Semolina,1482.0,floral,0.12756
2999,556,770,ketone,Semolina,1364.0,chemical,0.1174
3000,570,770,lemon peel,Semolina,4990.0,fruity,0.42951
3001,446,771,diphenyl oxide,Tapioca pearl,2.0,green,0.07407
3002,465,771,everlasting,Tapioca pearl,5.0,floral,0.18519
3003,474,771,feta cheese,Tapioca pearl,6.0,milky,0.22222
3004,484,771,foliage,Tapioca pearl,4.0,floral,0.14815
3005,556,771,ketone,Tapioca pearl,5.0,chemical,0.18519
3006,570,771,lemon peel,Tapioca pearl,5.0,fruity,0.18519
3007,446,772,diphenyl oxide,Tostada,1045.0,green,0.11092
3008,465,772,everlasting,Tostada,1543.0,floral,0.16378
3009,474,772,feta cheese,Tostada,1988.0,milky,0.21102
3010,484,772,foliage,Tostada,1293.0,floral,0.13725
3011,556,772,ketone,Tostada,1503.0,chemical,0.15954
3012,570,772,lemon peel,Tostada,2049.0,fruity,0.21749
3013,446,774,diphenyl oxide,Baked potato,938.0,green,0.13379
3014,465,774,everlasting,Baked potato,1358.0,floral,0.1937
3015,474,774,feta cheese,Baked potato,1649.0,milky,0.2352
3016,484,774,foliage,Baked potato,585.0,floral,0.08344
3017,556,774,ketone,Baked potato,714.0,chemical,0.10184
3018,570,774,lemon peel,Baked potato,1767.0,fruity,0.25203
3019,446,775,diphenyl oxide,Hot dog,914.0,green,0.08794
3020,465,775,everlasting,Hot dog,1475.0,floral,0.14191
3021,474,775,feta cheese,Hot dog,2027.0,milky,0.19502
3022,484,775,foliage,Hot dog,1933.0,floral,0.18597
3023,556,775,ketone,Hot dog,1873.0,chemical,0.1802
3024,570,775,lemon peel,Hot dog,2172.0,fruity,0.20897
3025,446,776,diphenyl oxide,Spread,2198.0,green,0.10209
3026,465,776,everlasting,Spread,3321.0,floral,0.15425
3027,474,776,feta cheese,Spread,5420.0,milky,0.25174
3028,484,776,foliage,Spread,3429.0,floral,0.15927
3029,556,776,ketone,Spread,3600.0,chemical,0.16721
3030,570,776,lemon peel,Spread,3562.0,fruity,0.16544
3031,446,777,diphenyl oxide,Enchilada,790.0,green,0.11562
3032,465,777,everlasting,Enchilada,1111.0,floral,0.16259
3033,474,777,feta cheese,Enchilada,1372.0,milky,0.20079
3034,484,777,foliage,Enchilada,867.0,floral,0.12688
3035,556,777,ketone,Enchilada,1077.0,chemical,0.15762
3036,570,777,lemon peel,Enchilada,1616.0,fruity,0.2365
3037,446,778,diphenyl oxide,Egg substitute,456.0,green,0.12999
3038,465,778,everlasting,Egg substitute,792.0,floral,0.22577
3039,474,778,feta cheese,Egg substitute,713.0,milky,0.20325
3040,484,778,foliage,Egg substitute,365.0,floral,0.10405
3041,556,778,ketone,Egg substitute,624.0,chemical,0.17788
3042,570,778,lemon peel,Egg substitute,558.0,fruity,0.15906
3043,446,779,diphenyl oxide,Nutritional drink,150.0,green,0.11971
3044,455,779,dusty,Nutritional drink,23.0,smoky,0.01836
3045,465,779,everlasting,Nutritional drink,195.0,floral,0.15563
3046,474,779,feta cheese,Nutritional drink,225.0,milky,0.17957
3047,484,779,foliage,Nutritional drink,100.0,floral,0.07981
3048,556,779,ketone,Nutritional drink,135.0,chemical,0.10774
3049,570,779,lemon peel,Nutritional drink,425.0,fruity,0.33919
3050,446,780,diphenyl oxide,Other sandwich,5949.0,green,0.09575
3051,465,780,everlasting,Other sandwich,9895.0,floral,0.15926
3052,474,780,feta cheese,Other sandwich,13858.0,milky,0.22305
3053,484,780,foliage,Other sandwich,9454.0,floral,0.15216
3054,556,780,ketone,Other sandwich,10080.0,chemical,0.16224
3055,570,780,lemon peel,Other sandwich,12894.0,fruity,0.20753
3056,446,781,diphenyl oxide,Ketchup,132.0,green,0.09244
3057,465,781,everlasting,Ketchup,266.0,floral,0.18627
3058,474,781,feta cheese,Ketchup,252.0,milky,0.17647
3059,484,781,foliage,Ketchup,206.0,floral,0.14426
3060,556,781,ketone,Ketchup,328.0,chemical,0.22969
3061,570,781,lemon peel,Ketchup,244.0,fruity,0.17087
3062,633,781,neroli,Ketchup,0.01,floral,1e-05
3063,446,782,diphenyl oxide,Breakfast sandwich,8818.0,green,0.11658
3064,465,782,everlasting,Breakfast sandwich,13165.0,floral,0.17405
3065,474,782,feta cheese,Breakfast sandwich,15773.0,milky,0.20852
3066,484,782,foliage,Breakfast sandwich,9719.0,floral,0.12849
3067,556,782,ketone,Breakfast sandwich,11285.0,chemical,0.14919
3068,570,782,lemon peel,Breakfast sandwich,16881.0,fruity,0.22317
3069,446,784,diphenyl oxide,Macaroni and cheese,1880.0,green,0.09634
3070,465,784,everlasting,Macaroni and cheese,3879.0,floral,0.19878
3071,474,784,feta cheese,Macaroni and cheese,2902.0,milky,0.14871
3072,484,784,foliage,Macaroni and cheese,1962.0,floral,0.10054
3073,556,784,ketone,Macaroni and cheese,2228.0,chemical,0.11417
3074,570,784,lemon peel,Macaroni and cheese,6663.0,fruity,0.34145
3075,446,785,diphenyl oxide,Butterfat,14.0,green,0.14286
3076,465,785,everlasting,Butterfat,19.0,floral,0.19388
3077,474,785,feta cheese,Butterfat,22.0,milky,0.22449
3078,484,785,foliage,Butterfat,6.0,floral,0.06122
3079,556,785,ketone,Butterfat,10.0,chemical,0.10204
3080,570,785,lemon peel,Butterfat,27.0,fruity,0.27551
3081,446,787,diphenyl oxide,Hushpuppy,289.0,green,0.12398
3082,465,787,everlasting,Hushpuppy,388.0,floral,0.16645
3083,474,787,feta cheese,Hushpuppy,310.0,milky,0.13299
3084,484,787,foliage,Hushpuppy,268.0,floral,0.11497
3085,556,787,ketone,Hushpuppy,383.0,chemical,0.16431
3086,570,787,lemon peel,Hushpuppy,693.0,fruity,0.2973
3087,446,789,diphenyl oxide,Relish,51.0,green,0.0941
3088,465,789,everlasting,Relish,91.0,floral,0.1679
3089,474,789,feta cheese,Relish,113.0,milky,0.20849
3090,484,789,foliage,Relish,97.0,floral,0.17897
3091,556,789,ketone,Relish,90.0,chemical,0.16605
3092,570,789,lemon peel,Relish,100.0,fruity,0.1845
3093,446,790,diphenyl oxide,Other fruit product,192.0,green,0.13994
3094,465,790,everlasting,Other fruit product,220.0,floral,0.16035
3095,474,790,feta cheese,Other fruit product,100.0,milky,0.07289
3096,484,790,foliage,Other fruit product,200.0,floral,0.14577
3097,556,790,ketone,Other fruit product,320.0,chemical,0.23324
3098,570,790,lemon peel,Other fruit product,340.0,fruity,0.24781
3099,446,793,diphenyl oxide,Vegetarian food,3174.0,green,0.12109
3100,465,793,everlasting,Vegetarian food,4627.0,floral,0.17652
3101,474,793,feta cheese,Vegetarian food,5589.0,milky,0.21322
3102,484,793,foliage,Vegetarian food,3642.0,floral,0.13894
3103,556,793,ketone,Vegetarian food,3826.0,chemical,0.14596
3104,570,793,lemon peel,Vegetarian food,5354.0,fruity,0.20426
3105,446,795,diphenyl oxide,Cold cut,5130.0,green,0.09548
3106,465,795,everlasting,Cold cut,8182.0,floral,0.15229
3107,474,795,feta cheese,Cold cut,10028.0,milky,0.18664
3108,484,795,foliage,Cold cut,11663.0,floral,0.21707
3109,556,795,ketone,Cold cut,10177.0,chemical,0.18942
3110,570,795,lemon peel,Cold cut,8548.0,fruity,0.1591
3111,446,796,diphenyl oxide,Mixed nuts,5342.0,green,0.12251
3112,465,796,everlasting,Mixed nuts,7836.0,floral,0.1797
3113,474,796,feta cheese,Mixed nuts,6914.0,milky,0.15856
3114,484,796,foliage,Mixed nuts,8636.0,floral,0.19805
3115,556,796,ketone,Mixed nuts,7199.0,chemical,0.16509
3116,570,796,lemon peel,Mixed nuts,7679.0,fruity,0.1761
3117,446,803,diphenyl oxide,Phyllo dough,215.0,green,0.10914
3118,465,803,everlasting,Phyllo dough,286.0,floral,0.14518
3119,474,803,feta cheese,Phyllo dough,158.0,milky,0.0802
3120,484,803,foliage,Phyllo dough,256.0,floral,0.12995
3121,556,803,ketone,Phyllo dough,229.0,chemical,0.11624
3122,570,803,lemon peel,Phyllo dough,826.0,fruity,0.41929
3123,446,805,diphenyl oxide,Pie crust,2160.0,green,0.09183
3124,455,805,dusty,Pie crust,266.0,smoky,0.01131
3125,465,805,everlasting,Pie crust,3688.0,floral,0.15679
3126,474,805,feta cheese,Pie crust,2247.0,milky,0.09553
3127,484,805,foliage,Pie crust,3002.0,floral,0.12763
3128,556,805,ketone,Pie crust,2689.0,chemical,0.11432
3129,570,805,lemon peel,Pie crust,9470.0,fruity,0.4026
3130,446,806,diphenyl oxide,Pie filling,5.0,green,0.07143
3131,465,806,everlasting,Pie filling,12.0,floral,0.17143
3132,474,806,feta cheese,Pie filling,16.0,milky,0.22857
3133,484,806,foliage,Pie filling,10.0,floral,0.14286
3134,556,806,ketone,Pie filling,13.0,chemical,0.18571
3135,570,806,lemon peel,Pie filling,14.0,fruity,0.2
3136,446,807,diphenyl oxide,Pie,2985.0,green,0.11602
3137,455,807,dusty,Pie,21.0,smoky,0.00082
3138,465,807,everlasting,Pie,4472.0,floral,0.17381
3139,474,807,feta cheese,Pie,4111.0,milky,0.15978
3140,484,807,foliage,Pie,2932.0,floral,0.11396
3141,556,807,ketone,Pie,3286.0,chemical,0.12772
3142,570,807,lemon peel,Pie,7922.0,fruity,0.3079
3143,446,810,diphenyl oxide,Ice cream cone,439.0,green,0.09975
3144,455,810,dusty,Ice cream cone,56.0,smoky,0.01272
3145,465,810,everlasting,Ice cream cone,672.0,floral,0.15269
3146,474,810,feta cheese,Ice cream cone,310.0,milky,0.07044
3147,484,810,foliage,Ice cream cone,549.0,floral,0.12474
3148,556,810,ketone,Ice cream cone,490.0,chemical,0.11134
3149,570,810,lemon peel,Ice cream cone,1885.0,fruity,0.42831
3150,446,812,diphenyl oxide,Cracker,10193.0,green,0.10317
3151,465,812,everlasting,Cracker,15771.0,floral,0.15963
3152,474,812,feta cheese,Cracker,10092.0,milky,0.10215
3153,484,812,foliage,Cracker,13408.0,floral,0.13571
3154,556,812,ketone,Cracker,12390.0,chemical,0.12541
3155,570,812,lemon peel,Cracker,36945.0,fruity,0.37394
3156,446,815,diphenyl oxide,Natto,556.0,green,0.09989
3157,465,815,everlasting,Natto,1018.0,floral,0.1829
3158,474,815,feta cheese,Natto,1145.0,milky,0.20571
3159,484,815,foliage,Natto,646.0,floral,0.11606
3160,556,815,ketone,Natto,798.0,chemical,0.14337
3161,570,815,lemon peel,Natto,1403.0,fruity,0.25207
3162,446,816,diphenyl oxide,Ravioli,228.0,green,0.10133
3163,465,816,everlasting,Ravioli,393.0,floral,0.17467
3164,474,816,feta cheese,Ravioli,380.0,milky,0.16889
3165,484,816,foliage,Ravioli,299.0,floral,0.13289
3166,556,816,ketone,Ravioli,331.0,chemical,0.14711
3167,570,816,lemon peel,Ravioli,619.0,fruity,0.27511
3168,446,818,diphenyl oxide,Other pasta dish,133.0,green,0.04845
3169,465,818,everlasting,Other pasta dish,436.0,floral,0.15883
3170,474,818,feta cheese,Other pasta dish,396.0,milky,0.14426
3171,484,818,foliage,Other pasta dish,421.0,floral,0.15337
3172,556,818,ketone,Other pasta dish,412.0,chemical,0.15009
3173,570,818,lemon peel,Other pasta dish,947.0,fruity,0.34499
3174,446,819,diphenyl oxide,Succotash,1137.0,green,0.11871
3175,465,819,everlasting,Succotash,2026.0,floral,0.21153
3176,474,819,feta cheese,Succotash,1951.0,milky,0.2037
3177,484,819,foliage,Succotash,1329.0,floral,0.13876
3178,556,819,ketone,Succotash,1834.0,chemical,0.19148
3179,570,819,lemon peel,Succotash,1301.0,fruity,0.13583
3180,446,820,diphenyl oxide,Tamale,506.0,green,0.09638
3181,465,820,everlasting,Tamale,807.0,floral,0.15371
3182,474,820,feta cheese,Tamale,1071.0,milky,0.204
3183,484,820,foliage,Tamale,805.0,floral,0.15333
3184,556,820,ketone,Tamale,1049.0,chemical,0.19981
3185,570,820,lemon peel,Tamale,1012.0,fruity,0.19276
3186,446,824,diphenyl oxide,Evaporated milk,1351.0,green,0.13912
3187,465,824,everlasting,Evaporated milk,1873.0,floral,0.19287
3188,474,824,feta cheese,Evaporated milk,2219.0,milky,0.2285
3189,484,824,foliage,Evaporated milk,592.0,floral,0.06096
3190,556,824,ketone,Evaporated milk,965.0,chemical,0.09937
3191,570,824,lemon peel,Evaporated milk,2711.0,fruity,0.27917
3192,446,829,diphenyl oxide,Pita bread,806.0,green,0.10351
3193,465,829,everlasting,Pita bread,1229.0,floral,0.15783
3194,474,829,feta cheese,Pita bread,703.0,milky,0.09028
3195,484,829,foliage,Pita bread,1032.0,floral,0.13253
3196,556,829,ketone,Pita bread,947.0,chemical,0.12161
3197,570,829,lemon peel,Pita bread,3070.0,fruity,0.39425
3198,446,831,diphenyl oxide,Bagel,2732.0,green,0.10367
3199,465,831,everlasting,Bagel,4154.0,floral,0.15763
3200,474,831,feta cheese,Bagel,2326.0,milky,0.08826
3201,484,831,foliage,Bagel,3398.0,floral,0.12894
3202,556,831,ketone,Bagel,3200.0,chemical,0.12143
3203,570,831,lemon peel,Bagel,10543.0,fruity,0.40007
3204,446,832,diphenyl oxide,Other bread product,2834.0,green,0.10177
3205,465,832,everlasting,Other bread product,4585.0,floral,0.16464
3206,474,832,feta cheese,Other bread product,2534.0,milky,0.09099
3207,484,832,foliage,Other bread product,3723.0,floral,0.13369
3208,556,832,ketone,Other bread product,3550.0,chemical,0.12748
3209,570,832,lemon peel,Other bread product,10622.0,fruity,0.38143
3210,446,835,diphenyl oxide,French toast,991.0,green,0.11721
3211,465,835,everlasting,French toast,1540.0,floral,0.18214
3212,474,835,feta cheese,French toast,1312.0,milky,0.15517
3213,484,835,foliage,French toast,994.0,floral,0.11756
3214,556,835,ketone,French toast,1202.0,chemical,0.14216
3215,570,835,lemon peel,French toast,2416.0,fruity,0.28575
3216,446,836,diphenyl oxide,Wheat bread,9084.0,green,0.09283
3217,465,836,everlasting,Wheat bread,16857.0,floral,0.17226
3218,474,836,feta cheese,Wheat bread,7728.0,milky,0.07897
3219,484,836,foliage,Wheat bread,13747.0,floral,0.14048
3220,556,836,ketone,Wheat bread,12224.0,chemical,0.12491
3221,570,836,lemon peel,Wheat bread,38219.0,fruity,0.39055
3222,446,837,diphenyl oxide,Rye bread,2726.0,green,0.0857
3223,465,837,everlasting,Rye bread,5622.0,floral,0.17675
3224,474,837,feta cheese,Rye bread,2686.0,milky,0.08445
3225,484,837,foliage,Rye bread,4618.0,floral,0.14519
3226,556,837,ketone,Rye bread,4488.0,chemical,0.1411
3227,570,837,lemon peel,Rye bread,11663.0,fruity,0.36668
3228,846,837,watercress,Rye bread,3.069999993,fruity,0.0001
3229,847,837,watery,Rye bread,1.0,wine_like,3e-05
3230,446,838,diphenyl oxide,Oat bread,2622.0,green,0.12433
3231,465,838,everlasting,Oat bread,3368.0,floral,0.1597
3232,474,838,feta cheese,Oat bread,2353.0,milky,0.11157
3233,484,838,foliage,Oat bread,2883.0,floral,0.13671
3234,556,838,ketone,Oat bread,2758.0,chemical,0.13078
3235,570,838,lemon peel,Oat bread,7105.0,fruity,0.33691
3236,446,839,diphenyl oxide,Potato bread,213.0,green,0.12137
3237,465,839,everlasting,Potato bread,305.0,floral,0.17379
3238,474,839,feta cheese,Potato bread,311.0,milky,0.17721
3239,484,839,foliage,Potato bread,204.0,floral,0.11624
3240,556,839,ketone,Potato bread,243.0,chemical,0.13846
3241,570,839,lemon peel,Potato bread,479.0,fruity,0.27293
3242,446,840,diphenyl oxide,Cornbread,1019.0,green,0.12138
3243,465,840,everlasting,Cornbread,1368.0,floral,0.16295
3244,474,840,feta cheese,Cornbread,1009.0,milky,0.12019
3245,484,840,foliage,Cornbread,984.0,floral,0.11721
3246,556,840,ketone,Cornbread,1393.0,chemical,0.16593
3247,570,840,lemon peel,Cornbread,2622.0,fruity,0.31233
3248,446,841,diphenyl oxide,Corn grits,1780.0,green,0.11627
3249,465,841,everlasting,Corn grits,2382.0,floral,0.15559
3250,474,841,feta cheese,Corn grits,1234.0,milky,0.08061
3251,484,841,foliage,Corn grits,1839.0,floral,0.12013
3252,556,841,ketone,Corn grits,3662.0,chemical,0.23921
3253,570,841,lemon peel,Corn grits,4412.0,fruity,0.2882
3254,446,842,diphenyl oxide,Multigrain bread,492.0,green,0.10061
3255,465,842,everlasting,Multigrain bread,829.0,floral,0.16953
3256,474,842,feta cheese,Multigrain bread,603.0,milky,0.12331
3257,484,842,foliage,Multigrain bread,781.0,floral,0.15971
3258,556,842,ketone,Multigrain bread,712.0,chemical,0.1456
3259,570,842,lemon peel,Multigrain bread,1473.0,fruity,0.30123
3260,446,843,diphenyl oxide,Rice bread,566.0,green,0.10785
3261,465,843,everlasting,Rice bread,839.0,floral,0.15987
3262,474,843,feta cheese,Rice bread,541.0,milky,0.10309
3263,484,843,foliage,Rice bread,718.0,floral,0.13681
3264,556,843,ketone,Rice bread,685.0,chemical,0.13053
3265,570,843,lemon peel,Rice bread,1899.0,fruity,0.36185
3266,446,845,diphenyl oxide,Raisin bread,630.0,green,0.09733
3267,465,845,everlasting,Raisin bread,1016.0,floral,0.15696
3268,474,845,feta cheese,Raisin bread,617.0,milky,0.09532
3269,484,845,foliage,Raisin bread,831.0,floral,0.12838
3270,556,845,ketone,Raisin bread,824.0,chemical,0.1273
3271,570,845,lemon peel,Raisin bread,2555.0,fruity,0.39472
3272,446,846,diphenyl oxide,Wonton wrapper,273.0,green,0.10221
3273,465,846,everlasting,Wonton wrapper,417.0,floral,0.15612
3274,474,846,feta cheese,Wonton wrapper,204.0,milky,0.07638
3275,484,846,foliage,Wonton wrapper,336.0,floral,0.1258
3276,556,846,ketone,Wonton wrapper,307.0,chemical,0.11494
3277,570,846,lemon peel,Wonton wrapper,1134.0,fruity,0.42456
3278,446,848,diphenyl oxide,Trail mix,2086.0,green,0.12754
3279,465,848,everlasting,Trail mix,3016.0,floral,0.1844
3280,474,848,feta cheese,Trail mix,2422.0,milky,0.14808
3281,484,848,foliage,Trail mix,3351.0,floral,0.20488
3282,556,848,ketone,Trail mix,2625.0,chemical,0.16049
3283,570,848,lemon peel,Trail mix,2856.0,fruity,0.17461
3284,446,850,diphenyl oxide,Fruit-flavor drink,148.0,green,0.13479
3285,465,850,everlasting,Fruit-flavor drink,208.0,floral,0.18944
3286,474,850,feta cheese,Fruit-flavor drink,245.0,milky,0.22313
3287,484,850,foliage,Fruit-flavor drink,69.0,floral,0.06284
3288,556,850,ketone,Fruit-flavor drink,112.0,chemical,0.102
3289,570,850,lemon peel,Fruit-flavor drink,316.0,fruity,0.2878
3290,446,854,diphenyl oxide,Frozen yogurt,359.0,green,0.12333
3291,455,854,dusty,Frozen yogurt,318.0,smoky,0.10924
3292,465,854,everlasting,Frozen yogurt,508.0,floral,0.17451
3293,474,854,feta cheese,Frozen yogurt,577.0,milky,0.19821
3294,484,854,foliage,Frozen yogurt,188.0,floral,0.06458
3295,556,854,ketone,Frozen yogurt,276.0,chemical,0.09481
3296,570,854,lemon peel,Frozen yogurt,685.0,fruity,0.23531
3297,446,855,diphenyl oxide,Milkshake,782.0,green,0.13055
3298,455,855,dusty,Milkshake,68.0,smoky,0.01135
3299,465,855,everlasting,Milkshake,1109.0,floral,0.18514
3300,474,855,feta cheese,Milkshake,1352.0,milky,0.22571
3301,484,855,foliage,Milkshake,365.0,floral,0.06093
3302,556,855,ketone,Milkshake,598.0,chemical,0.09983
3303,570,855,lemon peel,Milkshake,1716.0,fruity,0.28648
3304,446,858,diphenyl oxide,Pupusa,911.0,green,0.10033
3305,465,858,everlasting,Pupusa,1530.0,floral,0.1685
3306,474,858,feta cheese,Pupusa,1947.0,milky,0.21443
3307,484,858,foliage,Pupusa,1046.0,floral,0.1152
3308,556,858,ketone,Pupusa,1423.0,chemical,0.15672
3309,570,858,lemon peel,Pupusa,2223.0,fruity,0.24482
3310,446,859,diphenyl oxide,Empanada,306.0,green,0.08916
3311,465,859,everlasting,Empanada,511.0,floral,0.14889
3312,474,859,feta cheese,Empanada,614.0,milky,0.1789
3313,484,859,foliage,Empanada,568.0,floral,0.1655
3314,556,859,ketone,Empanada,578.0,chemical,0.16841
3315,570,859,lemon peel,Empanada,855.0,fruity,0.24913
3316,446,860,diphenyl oxide,Arepa,154.0,green,0.09189
3317,465,860,everlasting,Arepa,276.0,floral,0.16468
3318,474,860,feta cheese,Arepa,228.0,milky,0.13604
3319,484,860,foliage,Arepa,168.0,floral,0.10024
3320,556,860,ketone,Arepa,342.0,chemical,0.20406
3321,570,860,lemon peel,Arepa,508.0,fruity,0.3031
3322,446,862,diphenyl oxide,Gefilte fish,380.0,green,0.12418
3323,465,862,everlasting,Gefilte fish,548.0,floral,0.17908
3324,474,862,feta cheese,Gefilte fish,842.0,milky,0.27516
3325,484,862,foliage,Gefilte fish,403.0,floral,0.1317
3326,556,862,ketone,Gefilte fish,546.0,chemical,0.17843
3327,570,862,lemon peel,Gefilte fish,341.0,fruity,0.11144
3328,446,865,diphenyl oxide,Other dish,9614.0,green,0.11328
3329,465,865,everlasting,Other dish,15005.0,floral,0.1768
3330,474,865,feta cheese,Other dish,18118.0,milky,0.21348
3331,484,865,foliage,Other dish,11669.0,floral,0.13749
3332,556,865,ketone,Other dish,13716.0,chemical,0.16161
3333,570,865,lemon peel,Other dish,16449.0,fruity,0.19381
3334,753,865,sawen,Other dish,300.0,wine_like,0.00353
3335,446,866,diphenyl oxide,Pot pie,370.0,green,0.09245
3336,465,866,everlasting,Pot pie,566.0,floral,0.14143
3337,474,866,feta cheese,Pot pie,732.0,milky,0.18291
3338,484,866,foliage,Pot pie,609.0,floral,0.15217
3339,556,866,ketone,Pot pie,643.0,chemical,0.16067
3340,570,866,lemon peel,Pot pie,1082.0,fruity,0.27036
3341,446,867,diphenyl oxide,Stuffing,179.0,green,0.09198
3342,465,867,everlasting,Stuffing,323.0,floral,0.16598
3343,474,867,feta cheese,Stuffing,496.0,milky,0.25488
